name,hotel_address,city,latitude,longitude
St Martins Lane A Morgans Original,45 St Martin s Lane Westminster Borough London WC2N 4HX United Kingdom,London,51.5104696,-0.1265824
The Pillar Hotel,19 Brent Street Brent Cross London NW4 2EU United Kingdom,London,51.583236,-0.216868
L Empire Paris,48 Rue De L arbre Sec 1st arr 75001 Paris France,Paris,48.8607764,2.3427564
Hotel Regina,Bergara 2 4 Eixample 08002 Barcelona Spain,Barcelona,41.3858891,2.1681652
Hilton London Wembley,Lakeside Way Brent London HA9 0BU United Kingdom,London,51.5576962,-0.2835263
H tel Regina,2 place des Pyramides 1st arr 75001 Paris France,Paris,48.8637503,2.3320406
Hotel Schani Wien,Karl Popper Stra e 22 10 Favoriten 1100 Vienna Austria,Vienna,48.1824271,16.3808291
Amarante Champs Elys es,19 Rue Vernet 8th arr 75008 Paris France,Paris,48.8717649,2.2983855
Hotel Vienna,Gro e Stadtgutgasse 31 02 Leopoldstadt 1020 Vienna Austria,Vienna,48.2196722,16.3863588
Le 7 Eiffel Hotel,17 bis rue Am lie 7th arr 75007 Paris France,Paris,48.8585193,2.3077243
Hotel Miramar Barcelona GL,Plaza Carlos Iba ez 3 Sants Montju c 08038 Barcelona Spain,Barcelona,41.3703041,2.17141
H tel Westminster,13 Rue De La Paix 2nd arr 75002 Paris France,Paris,48.8693409,2.3310263
Park Grand London Lancaster Gate,14 16 Craven Hill Lancaster Gate Westminster Borough London W2 3DU United Kingdom,London,51.5132069,-0.1807816
Milestone Hotel Kensington,1 Kensington Court Kensington and Chelsea London W8 5DL United Kingdom,London,51.5020425,-0.1866541
H10 Port Vell 4 Sup,Pas de Sota Muralla 9 Ciutat Vella 08003 Barcelona Spain,Barcelona,41.3815625,2.1838458
Hotel Ambassador,K rntner Stra e 22 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2057193,16.3710878
Hotel Zeitgeist Vienna Hauptbahnhof,Sonnwendgasse 15 10 Favoriten 1100 Vienna Austria,Vienna,48.1829645,16.3776709
Hampton by Hilton Amsterdam Centre East,Panama Laan 188 196 Zeeburg 1019 AZ Amsterdam Netherlands,Amsterdam,52.3714428,4.9346331
Villa Eugenie,167 rue de Rome 17th arr 75017 Paris France,Paris,48.8871283,2.314205
Arthotel ANA Westbahn,Pelzgasse 1 15 Rudolfsheim F nfhaus 1150 Vienna Austria,Vienna,48.1979514,16.336318
Le Mathurin Hotel Spa,43 Rue des Mathurins 8th arr 75008 Paris France,Paris,48.8732068,2.3239015
Mokinba Hotels Montebianco,Via Monte Rosa 90 Fiera Milano City 20149 Milan Italy,Milan,45.4788051,9.1446276
Hilton Vienna,Am Stadtpark 1 03 Landstra e 1030 Vienna Austria,Vienna,48.2062268,16.3833767
The Nadler Soho,10 Carlisle Street Westminster Borough London W1D 3BR United Kingdom,London,51.5147387,-0.1341108
Holiday Inn London Whitechapel,5 Cavell Street Tower Hamlets London E1 2BP United Kingdom,London,51.5154006,-0.0572364
Catalonia Born,Rec Comtal 16 18 Ciutat Vella 08003 Barcelona Spain,Barcelona,41.3896916,2.1798661
Hotel The Peninsula Paris,19 avenue Kleber 16th arr 75116 Paris France,Paris,48.8710605,2.2933537
DoubleTree By Hilton Milan,Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,Milan,45.5005657,9.1383663
Ch teau Monfort Relais Ch teaux,Corso Concordia 1 Milan City Center 20129 Milan Italy,Milan,45.4682358,9.2073799
Room Mate Giulia,Silvio Pellico 4 Milan City Center 20121 Milan Italy,Milan,45.4651371,9.1895249
Kube Hotel Ice Bar,1 5 Passage Ruelle 18th arr 75018 Paris France,Paris,48.88657,2.3588332
Hotel Das Tigra,Tiefer Graben 14 20 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2121772,16.3680771
La Villa Haussmann,132 Boulevard Haussmann 8th arr 75008 Paris France,Paris,48.8753446,2.3167161
Pullman Paris Montparnasse,19 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France,Paris,48.8382943,2.3210421
Mercure Grand Hotel Biedermeier Wien,Landstra er Hauptstra e 28 03 Landstra e 1030 Vienna Austria,Vienna,48.2038688,16.3887039
Hotel SB Diagonal Zero Barcelona 4 Sup,Pla a de Llevant s n Sant Mart 08019 Barcelona Spain,Barcelona,41.4111652,2.2192012
Ambassade Hotel,Herengracht 341 Amsterdam City Center 1016 AZ Amsterdam Netherlands,Amsterdam,52.369391,4.8871721
DoubleTree by Hilton Hotel London Tower of London,7 Pepys Street City of London London EC3N 4AF United Kingdom,London,51.5108412,-0.0780581
Avo Hotel,82 Dalston Lane Hackney London E8 3AH United Kingdom,London,51.5460628,-0.0700817
Plaza Tour Eiffel,32 Rue Greuze 16th arr 75016 Paris France,Paris,48.8645647,2.2821827
Timhotel Op ra Blanche Fontaine,34 Rue Fontaine 9th arr 75009 Paris France,Paris,48.8825781,2.3334805
Sofitel Paris Arc De Triomphe,14 Rue Beaujon 8th arr 75008 Paris France,Paris,48.8751845,2.3013214
Golden Tulip Amsterdam Riverside,Provincialeweg 38 Zuidoost 1108 AB Amsterdam Netherlands,Amsterdam,52.3154533,4.9962997
My Chelsea,35 Ixworth Place Kensington and Chelsea London SW3 3QX United Kingdom,London,51.4919083,-0.1684398
The Dorchester Dorchester Collection,53 Park Lane Westminster Borough London W1K 1QA United Kingdom,London,51.5074007,-0.1524593
The Montcalm At Brewery London City,52 Chiswell Street City of London London EC1Y 4SD United Kingdom,London,51.5208155,-0.0915319
Mercure Josefshof Wien,Josefsgasse 4 6 08 Josefstadt 1080 Vienna Austria,Vienna,48.2085627,16.3541687
Vincci Gala,Ronda Sant Pere 32 Eixample 08010 Barcelona Spain,Barcelona,41.3895263,2.1747136
Catalonia Square 4 Sup,Ronda Sant Pere 9 Eixample 08010 Barcelona Spain,Barcelona,41.3885658,2.1712991
Crowne Plaza London Battersea,Bridges Court Road Battersea London SW11 3BE United Kingdom,London,51.4689559,-0.1787256
Hotel Indigo London Paddington,16 London Street Paddington Westminster Borough London W2 1HL United Kingdom,London,51.5150534,-0.1739974
Montcalm Royal London House City of London,22 25 Finsbury Square City Islington London EC2A 1DX United Kingdom,London,51.5218066,-0.0856081
The Curtain,45 Curtain Road Hackney London EC2A 4PJ United Kingdom,London,51.5237209,-0.0806178
H tel Belloy Saint Germain By Happyculture,2 Rue Racine 6th arr 75006 Paris France,Paris,48.8503901,2.3422527
Antica Locanda Dei Mercanti,Via San Tomaso 6 Milan City Center 20121 Milan Italy,Milan,45.467298,9.1846982
Hotel DO Pla a Reial G L ,Pla a Reial 1 Ciutat Vella 08001 Barcelona Spain,Barcelona,41.3799929,2.1748256
Hotel Spa La Belle Juliette,92 Rue Du Cherche Midi 6th arr 75006 Paris France,Paris,48.8474426,2.3223783
Melia Paris Champs Elys es,102 Avenue Victor Hugo 16th arr 75016 Paris France,Paris,48.8688962,2.2827459
Baglioni Hotel Carlton The Leading Hotels of the World,Via Senato 5 Milan City Center 20121 Milan Italy,Milan,45.4691663,9.1984454
Hotel Dieci,Largo Rio de Janeiro 12 Citt Studi 20133 Milan Italy,Milan,45.4738012,9.2239702
Best Western Premier Op ra Opal,19 Rue Tronchet 8th arr 75008 Paris France,Paris,48.8722588,2.3257608
Hotel Bachaumont,18 rue Bachaumont 2nd arr 75002 Paris France,Paris,48.8663208,2.3450399
H tel Victor Hugo Paris Kl ber,19 Rue Copernic 16th arr 75016 Paris France,Paris,48.8690198,2.2891278
Silken Ramblas,Pintor Fortuny 13 Ciutat Vella 08001 Barcelona Spain,Barcelona,41.3830117,2.1700699
Maison Albar Hotel Paris Op ra Diamond,4 rue de la P pini re 8th arr 75008 Paris France,Paris,NA,NA
Hotel Crivi s,Corso di Porta Vigentina 46 Milan City Center 20122 Milan Italy,Milan,45.4529643,9.1962217
Clayton Hotel Chiswick,626 Chiswick High St Chiswick London W4 5RY United Kingdom,London,51.4924184,-0.2784701
H tel Le Marianne,11 rue Paul Baudry 8th arr 75008 Paris France,Paris,48.8725794,2.3075779
The Student Hotel Amsterdam City,Wibautstraat 129 Oost 1091 GL Amsterdam Netherlands,Amsterdam,52.3546649,4.9131641
Hotel Eug ne en Ville,6 rue Buffault 9th arr 75009 Paris France,Paris,48.8750119,2.3416769
H tel Fabric,31 rue de la Folie M ricourt 11th arr 75011 Paris France,Paris,48.8629329,2.3723823
Hotel Vignon,23 Rue Vignon 8th arr 75008 Paris France,Paris,48.8717146,2.3261812
Exe Laietana Palace,Via Laietana 17 Ciutat Vella 08003 Barcelona Spain,Barcelona,41.3833541,2.1794038
TheWesley,81 103 Euston Street Camden London NW1 2EZ United Kingdom,London,51.5265353,-0.1361682
Balmoral Champs Elys es,6 rue du General Lanrezac 17th arr 75017 Paris France,Paris,48.8759855,2.293938
Hotel Xenia Autograph Collection,160 Cromwell Road Kensington Kensington and Chelsea London SW5 0TL United Kingdom,London,51.4946905,-0.1910197
Barcel Sants,Plaza Paisos Catalans s n Sants Montju c 08014 Barcelona Spain,Barcelona,41.3798964,2.1412433
Durrants Hotel,George Street Westminster Borough London W1H 5BJ United Kingdom,London,51.5179386,-0.1529794
St Ermin s Hotel Autograph Collection,2 Caxton Street Westminster Borough London SW1H 0QW United Kingdom,London,51.498905,-0.1339093
Canary Riverside Plaza Hotel,46 Westferry Circus Tower Hamlets London E14 8RS United Kingdom,London,51.5066991,-0.0280208
ME Milan Il Duca,Piazza della Repubblica 13 Central Station 20124 Milan Italy,Milan,45.4793852,9.1961308
The Gore Hotel Starhotels Collezione,190 Queen s Gate Kensington and Chelsea London SW7 5EX United Kingdom,London,51.5001979,-0.1795357
Goodenough Club,23 Mecklenburgh Square Camden London WC1N 2AD United Kingdom,London,51.525535,-0.1180354
Hilton Garden Inn Vienna South,Hertha Firnberg Stra e 5 10 Favoriten 1100 Vienna Austria,Vienna,48.1667886,16.344908
STRAF a Member of Design Hotels ,Via San Raffaele 3 Milan City Center 20121 Milan Italy,Milan,45.465237,9.191247
The Hari London,20 Chesham Place Kensington and Chelsea London SW1X 8HQ United Kingdom,London,51.4973203,-0.1562558
Hotel Astra Opera Astotel,29 rue Caumartin 9th arr 75009 Paris France,Paris,48.8718321,2.3278866
Le Pavillon de la Reine Spa,28 place des Vosges 3rd arr 75003 Paris France,Paris,48.8562725,2.3660412
COQ Hotel Paris,15 rue Edouard Manet 13th arr 75013 Paris France,Paris,48.8328764,2.3572531
H tel Original Paris,8 Boulevard Beaumarchais 11th arr 75011 Paris France,Paris,48.8546989,2.3691899
Style Hotel,Via delle Erbe 1 Milan City Center 20121 Milan Italy,Milan,45.4708973,9.1840992
ADI Doria Grand Hotel,Viale Andrea Doria 22 Central Station 20124 Milan Italy,Milan,45.4853717,9.2115837
Hilton London Canary Wharf,South Quay Marsh Wall Tower Hamlets London E14 9SH United Kingdom,London,51.5007324,-0.01655
Hotel Marconi,Via Fabio Filzi 3 Central Station 20124 Milan Italy,Milan,45.4868744,9.2018407
Eurostars Cristal Palace,Diputaci 257 Eixample 08007 Barcelona Spain,Barcelona,41.3897945,2.1660575
pentahotel Vienna,Margaretenstra e 92 05 Margareten 1050 Vienna Austria,Vienna,48.1899743,16.3567007
Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,Via Tiziano 6 Fiera Milano City 20145 Milan Italy,Milan,45.4709657,9.1566242
Hotel Magna Pars Small Luxury Hotels of the World,Via Forcella 6 Navigli 20144 Milan Italy,Milan,45.4524879,9.1669784
Holiday Inn Amsterdam,De Boelelaan 2 Zuideramstel 1083 HJ Amsterdam Netherlands,Amsterdam,52.3351951,4.8885354
Hotel Atlanta,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,Vienna,NA,NA
Hotel Indigo Paris Opera,2 Rue Edouard VII 9th arr 75009 Paris France,Paris,48.8704371,2.329236
Aparthotel Arai 4 Superior,Avinyo 30 Ciutat Vella 08002 Barcelona Spain,Barcelona,41.3807517,2.1772425
Holiday Inn London Mayfair,3 Berkeley Street Westminster Borough London W1J 8NE United Kingdom,London,51.507746,-0.1422993
Sercotel Amister Art Hotel Barcelona,Avenida Roma 93 95 Eixample 08029 Barcelona Spain,Barcelona,41.3844072,2.1514584
Novotel Paris Centre Bercy,85 Rue De Bercy 12th arr 75012 Paris France,Paris,48.8384558,2.3805885
Vienna Marriott Hotel,Parkring 12a 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2050967,16.3770928
Best Western Palm Hotel,64 76 Hendon Way London NW2 2NL United Kingdom,London,51.5634756,-0.2042758
Apex City Of London Hotel,No 1 Seething Lane City of London London EC3N 4AX United Kingdom,London,51.5104624,-0.0795502
Hotel Portello Gruppo Minihotel,Via G Silva 12 Fiera Milano City 20149 Milan Italy,Milan,45.4802503,9.1494925
Hotel Arts Barcelona,Marina 19 21 08005 Barcelona Spain,Barcelona,41.3865424,2.1969665
Park Plaza Vondelpark Amsterdam,Koninginneweg 34 36 Oud Zuid 1075 CZ Amsterdam Netherlands,Amsterdam,52.3542655,4.8664365
The Connaught,Carlos Place Westminster Borough London W1K 2AL United Kingdom,London,51.5101556,-0.1496314
The Bloomsbury Hotel,16 22 Great Russell Street Camden London WC1B 3NN United Kingdom,London,51.5171671,-0.1290534
London Elizabeth Hotel,Lancaster Terrace Hyde Park Westminster Borough London W2 3PF United Kingdom,London,51.5120219,-0.1762414
Hotel Topazz,Lichtensteg 3 01 Innere Stadt 1010 Vienna Austria,Vienna,48.210285,16.373579
The Marble Arch London,31 Great Cumberland Place Westminster Borough London W1H 7TA United Kingdom,London,51.5151247,-0.1600656
Hotel De Vigny,9 11 rue Balzac 8th arr 75008 Paris France,Paris,48.8738672,2.3005894
Kensington House Hotel,15 16 Prince Of Wales Terrace Kensington and Chelsea London W8 5PQ United Kingdom,London,51.5012329,-0.1859937
IntercityHotel Wien,Mariahilfer Stra e 122 Ecke Kaiserstra e 1 3 07 Neubau 1070 Vienna Austria,Vienna,48.1965878,16.3413729
Best Western Plus Elys e Secret,5 rue de Ponthieu 8th arr 75008 Paris France,Paris,48.8701247,2.311141
H tel Etoile Saint Honor by Happyculture,214 rue du Faubourg Saint Honor 8th arr 75008 Paris France,Paris,48.8756508,2.3041568
St Paul s Hotel,153 Hammersmith Road Hammersmith and Fulham London W14 0QL United Kingdom,London,51.4934752,-0.2153256
Park Plaza London Riverbank,18 Albert Embankment Lambeth London SE1 7TJ United Kingdom,London,51.4913737,-0.1214194
Claris Hotel Spa GL,Pau Claris 150 Eixample 08009 Barcelona Spain,Barcelona,41.3944848,2.1651078
Millennium Hotel London Knightsbridge,17 25 Sloane Street Knightsbridge Kensington and Chelsea London SW1X 9NU United Kingdom,London,51.4999683,-0.1599927
Petit Palace Boqueria Garden,Boquer a 10 Ciutat Vella 08002 Barcelona Spain,Barcelona,41.3812223,2.1739622
Saint Georges Hotel,14 15 Langham Place Westminster Borough London W1B 2QS United Kingdom,London,51.517839,-0.1424476
Hotel Mercure Wien Westbahnhof,Felberstra e 4 15 Rudolfsheim F nfhaus 1150 Vienna Austria,Vienna,48.1983543,16.3375246
Hotel Pulitzer,Bergara 8 Eixample 08002 Barcelona Spain,Barcelona,41.386136,2.1682914
Hotel Malte Astotel,63 rue de Richelieu 2nd arr 75002 Paris France,Paris,48.8672474,2.33738
Dorsett Shepherds Bush,58 Shepherds Bush Green Hammersmith and Fulham London W12 8QE United Kingdom,London,51.5039399,-0.2244232
London City Suites,42 46 Chiswell Street City of London London EC1Y 4SB United Kingdom,London,51.5206309,-0.0915341
H tel Ad le Jules,2 4bis Cit Rougemont 9th arr 75009 Paris France,Paris,48.8721062,2.3451384
Hotel Corvinus,Mariahilfer Stra e 57 59 06 Mariahilf 1060 Vienna Austria,Vienna,48.1990335,16.3525051
Hotel Mailberger Hof,Annagasse 7 01 Innere Stadt 1010 Vienna Austria,Vienna,48.204183,16.3726664
Holiday Inn Amsterdam Arena Towers,Hoogoorddreef 66 Zuidoost 1101 BE Amsterdam Netherlands,Amsterdam,52.3096835,4.9422614
NH Danube City,Wagramer Stra e 21 22 Donaustadt 1220 Vienna Austria,Vienna,48.2353789,16.4219737
Hilton Barcelona,Avenida Diagonal 589 591 Les Corts 08014 Barcelona Spain,Barcelona,41.388682,2.1316368
Le Meridien Piccadilly,21 Piccadilly Westminster Borough London W1J 0BH United Kingdom,London,51.5094835,-0.1362538
Mandarin Oriental Milan,Via Andegari 9 Milan City Center 20121 Milan Italy,Milan,45.4694772,9.1909325
DoubleTree by Hilton London Hyde Park,150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom,London,51.5100362,-0.190657
Grand Hotel et de Milan,Via Manzoni 29 Milan City Center 20121 Milan Italy,Milan,45.4699058,9.1925024
Goralska R sidences H tel Paris Bastille,7 Boulevard Bourdon 4th arr 75004 Paris France,Paris,48.8482842,2.3657251
Doubletree By Hilton London Greenwich,Catherine Grove Greenwich Greenwich London SE10 8BB United Kingdom,London,51.474469,-0.019428
Holiday Inn Paris Saint Germain des Pr s,92 rue de Vaugirard 6th arr 75006 Paris France,Paris,48.846837,2.3258066
Best Western Premier Louvre Saint Honor ,141 rue St Honor 1st arr 75001 Paris France,Paris,48.861711,2.340674
Hotel degli Arcimboldi,Viale Sarca 336 Bicocca Zara 20125 Milan Italy,Milan,45.5257221,9.2150033
Holiday Inn Paris Notre Dame,4 rue Danton 6th arr 75006 Paris France,Paris,48.8528427,2.3422256
citizenM London Shoreditch,6 Holywell Lane Hackney London EC2A 3ET United Kingdom,London,51.5241373,-0.0786983
Melia Barcelona Sarri ,Avenida Sarri 50 Les Corts 08029 Barcelona Spain,Barcelona,41.391058,2.141706
Timhotel Op ra Grands Magasins,35 Rue La Bruy re 9th arr 75009 Paris France,Paris,48.8794682,2.3334957
Phileas Hotel,24 Rue d Amsterdam 9th arr 75009 Paris France,Amsterdam,48.8768854,2.3270623
Hotel Royal,Singerstra e 3 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2078727,16.3724042
Morgan Mees,2e Hugo de Grootstraat 2 6 Westerpark 1052 LC Amsterdam Netherlands,Amsterdam,52.3743712,4.8746196
Duquesa Suites Barcelona,Pla a Antonio L pez 5 Ciutat Vella 08002 Barcelona Spain,Barcelona,41.3810421,2.1814294
Catalonia Port,Ample 1 Pla a Duc de Medinaceli Ciutat Vella 08002 Barcelona Spain,Barcelona,41.378751,2.17873
Grupotel Gran Via 678,Gran Via de les Corts Catalanes 678 Eixample 08010 Barcelona Spain,Barcelona,41.392344,2.1729157
Hotel du Petit Moulin,29 31 rue de Poitou 3rd arr 75003 Paris France,Paris,48.8615843,2.3620652
La Villa Royale,2 Rue Duperr 9th arr 75009 Paris France,Paris,48.8821595,2.3367444
Les Jardins Du Marais,74 rue Amelot 11th arr 75011 Paris France,Paris,48.8605219,2.3680239
Renaissance Paris Vendome Hotel,4 Rue Du Mont Thabor 1st arr 75001 Paris France,Paris,48.8654532,2.3295231
Hotel Des Saints Peres Esprit de France,65 rue des Saints P res 6th arr 75006 Paris France,Paris,48.8534026,2.3299043
Conservatorium Hotel,Van Baerlestraat 27 Oud Zuid 1071 AN Amsterdam Netherlands,Amsterdam,52.358631,4.8786236
Shangri La Hotel Paris,10 Avenue D I na 16th arr 75016 Paris France,Paris,48.8637135,2.2934759
Grand Hotel Saint Michel,19 Rue Cujas 5th arr 75005 Paris France,Paris,48.8478399,2.342254
Lansbury Heritage Hotel,117 Poplar High Street Tower Hamlets London E14 0AE United Kingdom,London,51.5090985,-0.0157302
Mercure Paris 19 Philharmonie La Villette,216 Avenue Jean Jaures 19th arr 75019 Paris France,Paris,48.8886969,2.3945403
Austria Trend Hotel Anatol Wien,Webgasse 26 06 Mariahilf 1060 Vienna Austria,Vienna,48.1945774,16.346356
Saint SHERMIN bed breakfast champagne,Rilke Platz 7 04 Wieden 1040 Vienna Austria,Vienna,48.1978409,16.367087
TRYP Paris Op ra,3 Boulevard Montmartre 2nd arr 75002 Paris France,Paris,48.8713619,2.3426375
Artus Hotel by MH,34 Rue de Buci 6th arr 75006 Paris France,Paris,48.8535639,2.3360169
The Rookery,Peters Lane Cowcross Street Islington London EC1M 6DS United Kingdom,London,51.520171,-0.102463
Conrad London St James,22 28 Broadway Westminster Borough London SW1H 0BH United Kingdom,London,51.4993927,-0.1329128
Urban Lodge Hotel,Arlandaweg 10 Westpoort 1043 EW Amsterdam Netherlands,Amsterdam,52.3856494,4.834443
Sansi Pedralbes,Avenida Pearson 1 3 Les Corts 08034 Barcelona Spain,Barcelona,41.39367,2.1115418
Chambiges Elys es,8 rue Chambiges 8th arr 75008 Paris France,Paris,48.8668048,2.3039465
Villa Lut ce Port Royal,52 rue Jenner 13th arr 75013 Paris France,Paris,48.8364204,2.3603332
Sofitel London St James,6 Waterloo Place Westminster Borough London SW1Y 4AN United Kingdom,London,51.5076044,-0.132266
The Cumberland A Guoman Hotel,Great Cumberland Place Westminster Borough London W1H 7DL United Kingdom,London,51.514879,-0.1606501
The Montague On The Gardens,15 Montague St Bloomsbury Camden London WC1B 5BJ United Kingdom,London,51.520181,-0.1256957
Hotel La Villa Saint Germain Des Pr s,29 Rue Jacob 6th arr 75006 Paris France,Paris,48.8553486,2.3340736
The Park Tower Knightsbridge a Luxury Collection Hotel,101 Knightsbridge Westminster Borough London SW1X 7RN United Kingdom,London,51.5014191,-0.1625805
Mercure Paris Pigalle Sacre Coeur,21 Boulevard De Clichy 9th arr 75009 Paris France,Paris,48.8823398,2.3364764
Starhotels Ritz,Via Spallanzani 40 Central Station 20129 Milan Italy,Milan,45.4779041,9.2094965
Hilton London Paddington,146 Praed Street Westminster Borough London W2 1EE United Kingdom,London,51.515632,-0.175737
Hotel Parc Saint Severin Esprit de France,22 Rue de La Parcheminerie 5th arr 75005 Paris France,Paris,48.8518584,2.3447798
Grosvenor House A JW Marriott Hotel,Park Lane Westminster Borough London W1K 7TN United Kingdom,London,51.5082019,-0.1545589
Hotel Wagner,Via M Buonarroti 13 Fiera Milano City 20149 Milan Italy,Milan,45.4684949,9.1550355
Park Hyatt Milano,Via Tommaso Grossi 1 Milan City Center 20121 Milan Italy,Milan,45.4654912,9.1889612
Fletcher Hotel Amsterdam,Schepenbergweg 50 Zuidoost 1105 AT Amsterdam Netherlands,Amsterdam,52.2924567,4.9444338
Maison Albar Hotel Paris C line,23 25 rue de Pont Neuf 1st arr 75001 Paris France,Paris,48.8606187,2.344401
Melia Paris Tour Eiffel,35 Rue Jean Goujon 8th arr 75008 Paris France,Paris,48.8651994,2.3045076
Ambassadors Bloomsbury,12 Upper Woburn Place Camden London WC1H 0HX United Kingdom,London,51.5266618,-0.1296571
Best Western Ducs de Bourgogne,19 Rue Du Pont Neuf 1st arr 75001 Paris France,Paris,48.8603483,2.3440535
Hotel Balmoral,Via Augusta 5 08006 Barcelona Spain,Barcelona,41.3961294,2.1551626
UNA Maison Milano,Via Mazzini 4 Milan City Center 20123 Milan Italy,Milan,45.4633289,9.1884242
Four Seasons Hotel London at Park Lane,Hamilton Place Park Lane Westminster Borough London W1J 7DR United Kingdom,London,51.504439,-0.149911
Hilton London Bankside,2 8 Great Suffolk Street Southwark London SE1 0UG United Kingdom,London,51.5056956,-0.101525
K K Hotel Picasso,Passeig de Picasso 26 30 Ciutat Vella 08003 Barcelona Spain,Barcelona,41.3866227,2.1840722
Gainsborough Hotel,7 11 Queensberry Place Kensington and Chelsea London SW7 2DL United Kingdom,London,51.4948416,-0.1772056
Ten Manchester Street Hotel,8 12 Manchester Street Westminster Borough London W1U 4DG United Kingdom,London,51.5188,-0.153839
Ilunion Almirante,Via Laietana 42 Ciutat Vella 08003 Barcelona Spain,Barcelona,41.3860521,2.176157
Hotel Champs Elys es Friedland by Happyculture,177 rue du faubourg Saint Honor 8th arr 75008 Paris France,Paris,48.8750848,2.3048372
Hotel Le Chat Noir,68 Boulevard De Clichy 18th arr 75018 Paris France,Paris,48.8836255,2.3340538
H10 Art Gallery 4 Sup,Enric Granados 62 64 Eixample 08008 Barcelona Spain,Barcelona,41.392018,2.157066
Dutch Design Hotel Artemis,John M Keynesplein 2 Slotervaart 1066 EP Amsterdam Netherlands,Amsterdam,52.3417894,4.824952
Hotel VIU Milan,6 Via Aristotile Fioravanti Garibaldi Station 20154 Milan Italy,Milan,45.488764,9.183057
The Harmonie Vienna,Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria,Vienna,48.2199427,16.3598984
Pullman London St Pancras,100 110 Euston Road Camden London NW1 2AJ United Kingdom,London,51.5286766,-0.1283489
The Piccadilly London West End,65 73 Shaftesbury Avenue Westminster Borough London W1D 6EX United Kingdom,London,51.5121957,-0.1318384
Hotel Am Stephansplatz,Stephansplatz 9 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2087646,16.3721138
Relais Christine,3 Rue Christine 6th arr 75006 Paris France,Paris,48.8542454,2.339956
H tel Duo,11 Rue Du Temple 4th arr 75004 Paris France,Paris,48.8581186,2.3529369
Hotel Beethoven Wien,Papagenogasse 6 06 Mariahilf 1060 Vienna Austria,Vienna,48.2000165,16.3641802
LaGare Hotel Milano Centrale MGallery by Sofitel,Via Gian Battista Pirelli 20 Central Station 20124 Milan Italy,Milan,45.484237,9.198858
City Hotel Deutschmeister,Gr nentorgasse 30 09 Alsergrund 1090 Vienna Austria,Vienna,NA,NA
Hotel Cafe Royal,68 Regent Street West End Mayfair Westminster Borough London W1B 4DY United Kingdom,London,51.5100916,-0.1359431
ADI Hotel Poliziano Fiera,Via Poliziano 11 Sempione 20154 Milan Italy,Milan,45.4837173,9.1649371
Grange Fitzrovia Hotel,20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom,London,51.521759,-0.1425381
H tel Monna Lisa Champs Elys es,97 rue La Bo tie 8th arr 75008 Paris France,Paris,48.874853,2.3245798
Lancaster London,Lancaster Terrace Westminster Borough London W2 2TY United Kingdom,London,51.5119446,-0.179939
Sir Adam Hotel,Overhoeksplein 7 Amsterdam Noord 1031 KS Amsterdam Netherlands,Amsterdam,52.3840358,4.9028572
L Hotel Pergol se Paris,3 Rue Pergolese 16th arr 75116 Paris France,Paris,48.8756618,2.2863468
Hotel Villa Lafayette Paris IX,46 Rue De Tr vise 9th arr 75009 Paris France,Paris,48.8760884,2.3456465
Park Plaza London Park Royal,628 Western Avenue London W3 0TA United Kingdom,London,51.527262,-0.282992
H10 Marina Barcelona,Avenida Bogatell 64 68 Sant Mart 08005 Barcelona Spain,Barcelona,41.393227,2.1927427
DoubleTree by Hilton London Docklands Riverside,265 Rotherhithe Street Southwark London SE16 5HW United Kingdom,London,51.5043483,-0.0334436
NH Carlton Amsterdam,Vijzelstraat 4 Amsterdam City Center 1017 HK Amsterdam Netherlands,Amsterdam,52.3663727,4.8930505
H tel R de Paris Boutique Hotel,41 rue de Clichy 9th arr 75009 Paris France,Paris,48.8799239,2.3288332
H tel Chaplain Paris Rive Gauche,11 Bis Rue Jules Chaplain 6th arr 75006 Paris France,Paris,48.8427564,2.3305636
Hotel La Place,17 Nottingham Place Westminster Borough London W1U 5LG United Kingdom,London,51.5215257,-0.1533039
Grand Hotel Downtown,Eerste Constantijn Huygensstraat 10A Oud West 1054 BR Amsterdam Netherlands,Amsterdam,52.36513,4.8729422
ABaC Restaurant Hotel Barcelona GL Monumento,Avenida Tibidabo 1 Sarri St Gervasi 08022 Barcelona Spain,Barcelona,41.4106944,2.136294
Le M ridien Etoile,81 boulevard Gouvion Saint Cyr 17th arr 75017 Paris France,Paris,48.8794646,2.2849548
Hotel Lloyd,Corso di Porta Romana 48 Milan City Center 20122 Milan Italy,Milan,45.4580781,9.1924205
Occidental Atenea Mar Adults Only,Paseo Garc a Faria 37 47 Sant Mart 08019 Barcelona Spain,Barcelona,41.4023621,2.2119049
Boundary Rooms Suites,2 4 Boundary Street Hackney London E2 7DD United Kingdom,London,51.5244224,-0.0764614
