hotel_address,average_score,standard_deviation,skew,number_of_reviews,name,city,latitude,longitude
98 Rue De Clery 2nd arr 75002 Paris France,8.38606557377,1.44407112607,-1.23348209655,122,Hotel Les Th tres,Paris,48.8694768,2.3515065
99 Bis Rue De Rome 17th arr 75017 Paris France,8.23684210526,1.75347607984,-1.19748388284,19,Mercure Paris 17 me Saint Lazare Monceau,Paris,48.8837472,2.3186342
Albany Street London NW1 3UP United Kingdom,8.25350609756,1.64687626401,-1.02759799151,656,Melia White House Hotel,London,51.5298597,-0.1444623
Albert Cuypstraat 2 6 Oud Zuid 1072 CT Amsterdam Netherlands,8.87940298507,1.15225355945,-1.26296801282,335,Sir Albert Hotel,Amsterdam,52.3544507,4.8875036
Aldwych Westminster Borough London WC2B 4DD United Kingdom,8.339375,1.66956473891,-1.03098812161,800,The Waldorf Hilton,London,51.5131979,-0.1174504
Aletta Jacobslaan 7 Slotervaart 1066 BP Amsterdam Netherlands,8.55217853348,1.40515314302,-1.39962903244,941,Corendon Vitality Hotel Amsterdam,Amsterdam,52.3466449,4.8310984
Althanstra e 5 09 Alsergrund 1090 Vienna Austria,7.83333333333,1.91216203193,-1.39761843714,45,Hotel Bellevue Wien,Vienna,48.2264063,16.3600628
Alzaia Naviglio Grande 8 Navigli 20144 Milan Italy,9.35769230769,1.00269910042,-2.67549043686,130,Maison Borella,Milan,45.4521067,9.1758135
Am Heumarkt 35 37 03 Landstra e 1030 Vienna Austria,8.83130434783,1.26852148695,-1.66084816756,230,Hotel Am Konzerthaus Vienna MGallery by Sofitel,Vienna,48.1996129,16.3773546
Am Hof 2 01 Innere Stadt 1010 Vienna Austria,9.16195652174,1.10710417145,-1.82323611939,92,Park Hyatt Vienna,Vienna,48.2105243,16.3683592
Am Stadtpark 1 03 Landstra e 1030 Vienna Austria,7.8425,1.81418013239,-0.843142927136,560,Hilton Vienna,Vienna,48.2062268,16.3833767
Ample 1 Pla a Duc de Medinaceli Ciutat Vella 08002 Barcelona Spain,9.1191011236,1.02310885532,-1.80921993799,178,Catalonia Port,Barcelona,41.378751,2.17873
Amstelstraat 17 Amsterdam City Center 1017 DA Amsterdam Netherlands,7.67553475936,1.78094265538,-0.601887667885,748,Hampshire Hotel Rembrandt Square Amsterdam,Amsterdam,52.3663466,4.8985764
Angli 60 Sarri St Gervasi 08017 Barcelona Spain,8.23766233766,1.44832380076,-0.89054437079,77,Eurostars Angli,Barcelona,41.4031654,2.1231637
Anna van den Vondelstraat 6 Oud West 1054 GZ Amsterdam Netherlands,9.36607142857,0.853501192568,-2.03994938254,56,Pillows Anna van den Vondel Amsterdam,Amsterdam,52.3607413,4.8695315
Annagasse 16 01 Innere Stadt 1010 Vienna Austria,9.14551495017,1.10140281033,-1.76011300063,301,Schlosshotel R mischer Kaiser,Vienna,48.2040859,16.3725046
Annagasse 7 01 Innere Stadt 1010 Vienna Austria,8.62485207101,1.33597922233,-1.36335773653,338,Hotel Mailberger Hof,Vienna,48.204183,16.3726664
Apollolaan 101 105 Oud Zuid 1077 AN Amsterdam Netherlands,7.59875,1.82253778763,-0.438123276628,80,Best Western Delphi Hotel,Amsterdam,52.3504558,4.8770194
Apollolaan 123 125 Oud Zuid 1077 AP Amsterdam Netherlands,8.71505376344,1.31382417369,-1.59565292122,372,Apollofirst Boutique Hotel,Amsterdam,52.350396,4.8756404
Apollolaan 138 Oud Zuid 1077 BG Amsterdam Netherlands,8.23584229391,1.69756657943,-1.08774981117,279,Hilton Amsterdam,Amsterdam,52.351381,4.872723
Apollolaan 2 Oud Zuid 1077 BA Amsterdam Netherlands,8.2902864259,1.53179284479,-1.01424703501,803,Apollo Hotel Amsterdam,Amsterdam,52.3486098,4.8844292
Arcs 10 Ciutat Vella 08002 Barcelona Spain,9.24435318275,0.957966350832,-1.69894924444,487,Catalonia Catedral,Barcelona,41.3846637,2.1740902
Arend Janszoon Ernststraat 577 Zuideramstel 1082 LD Amsterdam Netherlands,8.87147651007,1.28567286466,-1.90838115834,298,Element Amsterdam,Amsterdam,52.3312406,4.8774466
Aribau 33 Eixample 08011 Barcelona Spain,8.07558139535,1.92615375737,-0.97973899039,602,Axel Hotel Barcelona Urban Spa Adults Only,Barcelona,41.3873478,2.1603987
Aribau 54 Eixample 08011 Barcelona Spain,8.70880503145,1.32418513982,-1.66764398734,159,Cram,Barcelona,41.3880549,2.1599602
Arlandaweg 10 Westpoort 1043 EW Amsterdam Netherlands,8.94229691877,1.20800830503,-1.71142017211,1071,Urban Lodge Hotel,Amsterdam,52.3856494,4.834443
Aspernbr ckengasse 1 02 Leopoldstadt 1020 Vienna Austria,8.03888888889,1.634504423,-0.797301031091,270,Novotel Wien City,Vienna,48.2134246,16.3831309
Auerspergstra e 9 08 Josefstadt 1080 Vienna Austria,8.38079096045,1.66987080172,-1.19992884753,354,The Levante Parliament A Design Hotel,Vienna,48.2083518,16.354532
Ausi s Marc 34 Eixample 08010 Barcelona Spain,8.69285714286,1.48503524212,-1.14890296797,14,Room Mate Gerard,Barcelona,41.3919114,2.1765438
Avenida Bogatell 64 68 Sant Mart 08005 Barcelona Spain,8.11886792453,1.73365898543,-0.997469287603,318,H10 Marina Barcelona,Barcelona,41.393227,2.1927427
Avenida Diagonal 1 Sant Mart 08019 Barcelona Spain,8.21928651059,1.71533795848,-1.12044998929,897,Barcelona Princess,Barcelona,41.4109715,2.2186535
Avenida Diagonal 201 Sant Mart 08018 Barcelona Spain,8.28649635036,1.65407703256,-1.17701122825,274,Novotel Barcelona City,Barcelona,41.4038774,2.1911894
Avenida Diagonal 205 Sant Mart 08018 Barcelona Spain,8.0668989547,1.66296089891,-0.875632549444,287,The Gates Diagonal Barcelona,Barcelona,41.4036219,2.1902808
Avenida Diagonal 555 Les Corts 08029 Barcelona Spain,8.39821428571,1.50870095494,-1.06037405851,56,AC Hotel Diagonal L Illa a Marriott Lifestyle Hotel,Barcelona,41.3899609,2.135684
Avenida Diagonal 568 Sarri St Gervasi 08021 Barcelona Spain,8.78275862069,1.24517651736,-1.24251863078,145,Wilson Boutique Hotel,Barcelona,41.3944029,2.150194
Avenida Diagonal 570 Sarri St Gervasi 08021 Barcelona Spain,8.4225,1.60002429078,-1.52012226448,120,NH Hesperia Barcelona Presidente,Barcelona,41.3941338,2.1489569
Avenida Diagonal 589 591 Les Corts 08014 Barcelona Spain,8.31555555556,1.56335239376,-1.51329274849,45,Hilton Barcelona,Barcelona,41.388682,2.1316368
Avenida Diagonal 596 Sarri St Gervasi 08021 Barcelona Spain,8.99528301887,1.13064516563,-1.97996519567,106,Vincci Mae,Barcelona,41.3933943,2.1461315
Avenida Diagonal 661 671 Les Corts 08028 Barcelona Spain,8.25583756345,1.69709503721,-1.00075113955,197,Fairmont Rey Juan Carlos I,Barcelona,41.3835246,2.1096141
Avenida Litoral 10 Ciutat Vella 08005 Barcelona Spain,8.53956834532,1.44482738304,-0.966344664975,278,Pullman Barcelona Skipper,Barcelona,41.3860183,2.19473
Avenida Marqu s de l Argentera 4 Ciutat Vella 08003 Barcelona Spain,8.31505376344,1.57810744086,-0.821862253757,93,Hotel Ciutadella Barcelona,Barcelona,41.3837583,2.1846933
Avenida Meridiana 151 Sant Mart 08026 Barcelona Spain,8.06899151744,1.69325237476,-0.949055577453,1061,Catalonia Atenas,Barcelona,41.4110056,2.1866009
Avenida Paralelo 57 59 Sants Montju c 08004 Barcelona Spain,7.49608938547,1.95673320764,-0.606310400794,179,Tryp Barcelona Apolo Hotel,Barcelona,41.3747031,2.1707106
Avenida Pearson 1 3 Les Corts 08034 Barcelona Spain,8.37333333333,1.3638013136,-0.78861486416,30,Sansi Pedralbes,Barcelona,41.39367,2.1115418
Avenida Rius y Taulet 1 3 Sants Montju c 08004 Barcelona Spain,9.00166666667,1.18881222647,-1.89153344549,120,Crowne Plaza Barcelona Fira Center,Barcelona,41.3725246,2.1540788
Avenida Roma 2 4 Sants Montju c 08014 Barcelona Spain,8.69005235602,1.38116520376,-1.438140417,382,Gran Hotel Torre Catalunya,Barcelona,41.3795572,2.1425457
Avenida Roma 22 30 Eixample 08015 Barcelona Spain,8.0272,1.68462573617,-0.992462504615,125,H10 Itaca,Barcelona,41.3810311,2.1455516
Avenida Roma 23 Eixample 08029 Barcelona Spain,7.55128205128,2.10549054103,-0.569657538318,39,Hotel Abbot,Barcelona,41.3815028,2.1449138
Avenida Roma 93 95 Eixample 08029 Barcelona Spain,8.47875,1.40565708316,-1.3043164696,80,Sercotel Amister Art Hotel Barcelona,Barcelona,41.3844072,2.1514584
Avenida Sarri 50 Les Corts 08029 Barcelona Spain,8.16448598131,1.61754836249,-0.682515554213,107,Melia Barcelona Sarri ,Barcelona,41.391058,2.141706
Avenida Tibidabo 1 Sarri St Gervasi 08022 Barcelona Spain,8.46451612903,1.97594675824,-1.95379270536,31,ABaC Restaurant Hotel Barcelona GL Monumento,Barcelona,41.4106944,2.136294
Avinguda Catedral 7 Ciutat Vella 08002 Barcelona Spain,8.87297979798,1.22307030531,-1.50513970315,396,Col n Hotel Barcelona,Barcelona,41.3849613,2.1756666
Avinguda Icaria 195 Sant Mart 08005 Barcelona Spain,8.11835518474,1.64986342465,-0.997554726545,839,Hotel SB Icaria Barcelona,Barcelona,41.3935591,2.1993915
Avinguda Paral lel 76 78 Ciutat Vella 08001 Barcelona Spain,8.95476190476,1.21547833896,-1.74972065061,252,Hotel Barcelona Universal,Barcelona,41.375237,2.1684058
Avinyo 30 Ciutat Vella 08002 Barcelona Spain,9.44,0.874059718873,-2.89868068283,205,Aparthotel Arai 4 Superior,Barcelona,41.3807517,2.1772425
Bail n 4 6 Eixample 08010 Barcelona Spain,9.01780821918,1.10582688247,-1.3779339486,146,NH Collection Barcelona Podium,Barcelona,,
Ballester 77 81 Gr cia 08023 Barcelona Spain,7.61686746988,1.61907978058,-0.430730933726,83,Hotel Ronda Lesseps,Barcelona,41.408641,2.1478143
Balmes 103 105 Eixample 08008 Barcelona Spain,8.47007874016,1.58612137664,-1.28937741792,254,Hotel Barcelona Center,Barcelona,41.3917169,2.1592614
Balmes 117 Eixample 08008 Barcelona Spain,9.41039215686,0.873799959089,-3.29015611293,510,Olivia Balmes Hotel,Barcelona,41.392095,2.158493
Balmes 142 146 Eixample 08008 Barcelona Spain,8.00365853659,1.6873438943,-0.783666169558,246,Catalonia Diagonal Centro,Barcelona,41.3938632,2.1568039
Basil Street Knightsbridge Kensington and Chelsea London SW3 1AT United Kingdom,9.06137931034,1.14480627952,-2.3394512165,145,The Capital,London,51.4997486,-0.1615242
Baumgasse 83 03 Landstra e 1030 Vienna Austria,8.38253968254,1.39011947532,-1.01471430302,63,Vienna Sporthotel,Vienna,48.191373,16.4082294
Belgrove Street Camden London WC1H 8AB United Kingdom,8.856625,1.24262272973,-1.57906019811,800,Megaro Hotel,London,51.5294411,-0.1233745
Bellamyplein 47 Oud West 1053 AT Amsterdam Netherlands,8.85408450704,1.23709334181,-1.61145318231,355,Hotel De Hallen,Amsterdam,52.3677568,4.8682174
Beltran i R zpide 7 9 Les Corts 08034 Barcelona Spain,8.82888888889,1.25835791668,-1.49758778475,45,AC Hotel Victoria Suites a Marriott Lifestyle Hotel,Barcelona,41.3893478,2.1209755
Bergara 11 Eixample 08002 Barcelona Spain,8.67510373444,1.49220977761,-1.59616446102,964,Catalonia Plaza Catalunya,Barcelona,41.3865289,2.1682919
Bergara 2 4 Eixample 08002 Barcelona Spain,8.54193548387,1.47322716794,-1.23982521811,589,Hotel Regina,Barcelona,41.3858891,2.1681652
Bergara 8 Eixample 08002 Barcelona Spain,8.86767676768,1.20844098404,-1.21829720279,495,Hotel Pulitzer,Barcelona,41.386136,2.1682914
Berruguete 126 Horta Guinard 08035 Barcelona Spain,7.84256410256,1.69422414495,-0.732620353444,195,Hotel Alimara,Barcelona,41.4337561,2.147327
Bloomsbury Way Camden London WC1A 2SD United Kingdom,8.5514809591,1.42697526148,-1.24401370314,709,Thistle Holborn The Kingsley,London,51.5179659,-0.1234343
Boltzmanngasse 8 09 Alsergrund 1090 Vienna Austria,7.99571428571,1.67802814872,-0.477321270323,70,Hotel Boltzmann,Vienna,48.2216779,16.3567111
Bond Street Mayfair Westminster Borough London W1S 2YF United Kingdom,8.1401384083,1.58880020515,-0.783618526383,289,The Westbury A Luxury Collection Hotel Mayfair London,London,51.5144418,-0.146432
Boquer a 10 Ciutat Vella 08002 Barcelona Spain,8.60050890585,1.44242356052,-1.31225362978,786,Petit Palace Boqueria Garden,Barcelona,41.3812223,2.1739622
Boria 24 26 Ciutat Vella 08003 Barcelona Spain,8.5797752809,1.62188020626,-1.7159428832,89,Mercer House B ria BCN,Barcelona,41.3846844,2.1791065
Breite Gasse 9 07 Neubau 1070 Vienna Austria,8.23231441048,1.58696946835,-1.00619624495,458,Hotel ViennArt am Museumsquartier,Vienna,48.2035677,16.356445
Bridges Court Road Battersea London SW11 3BE United Kingdom,8.74889643463,1.40021365151,-1.44058201938,589,Crowne Plaza London Battersea,London,51.4689559,-0.1787256
Bryanston Street Marble Arch Westminster Borough London W1H 7EH United Kingdom,8.56354992076,1.46469509386,-1.31992652512,1262,Amba Hotel Marble Arch,London,51.5144004,-0.1565506
Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom,9.55488721805,0.85062064377,-3.73543854133,133,Taj 51 Buckingham Gate Suites and Residences,London,51.498861,-0.1374897
Burggasse 2 07 Neubau 1070 Vienna Austria,9.50638297872,0.993828016412,-3.96809649368,235,Hotel Sans Souci Wien,Vienna,48.204576,16.3563661
C rcega 368 Eixample 08037 Barcelona Spain,8.5135483871,1.37704169171,-0.96176604056,155,Catalonia La Pedrera,Barcelona,41.3986093,2.1625037
C rsega 289 Eixample 08008 Barcelona Spain,9.0968,1.20096587634,-2.03009769791,250,Ohla Eixample,Barcelona,41.3944574,2.1564353
Cadogan Place Kensington and Chelsea London SW1X 9PY United Kingdom,8.38289473684,1.74847652985,-1.0782529819,76,Jumeirah Carlton Tower,London,51.4973568,-0.1576728
Calabria 115 117 Eixample 08015 Barcelona Spain,9.15699481865,1.02004150496,-1.83085600677,193,Hotel Villa Emilia,Barcelona,41.3802469,2.1541149
Calabria 90 92 Eixample 08015 Barcelona Spain,8.63812260536,1.58716744527,-1.56835323927,522,TWO Hotel Barcelona by Axel 4 Sup Adults Only,Barcelona,41.37913,2.1561186
Calle K s n Entrada principal Mercabarna Sants Montju c 08040 Barcelona Spain,7.89842657343,1.67881024083,-0.826839322745,572,Hotel Best Western PLUS Alfa Aeropuerto,Barcelona,41.3283758,2.1129638
Calvet 40 42 Sarri St Gervasi 08021 Barcelona Spain,8.125,1.42711830857,-0.398113629117,16,AC Hotel Irla a Marriott Lifestyle Hotel,Barcelona,41.3948175,2.1434702
Capellans 4 Ciutat Vella 08002 Barcelona Spain,9.15459770115,1.03887420765,-1.84852974915,870,Hotel Barcelona Catedral,Barcelona,41.384829,2.1751277
Capitan Arenas 20 Les Corts 08034 Barcelona Spain,7.45333333333,1.77850022858,-0.711227943812,75,Arenas Atiram Hotels,Barcelona,41.3904305,2.1262314
Carburton Street Westminster Borough London W1W 5EE United Kingdom,8.17578692494,1.5755155918,-0.876039020746,826,Holiday Inn London Regent s Park,London,51.5222472,-0.1426128
Cardenal Reig 11 Les Corts 08028 Barcelona Spain,7.62144112478,1.85647819804,-0.582915715826,569,Senator Barcelona Spa Hotel,Barcelona,41.3777977,2.1135971
Cardington Street Euston Camden London NW1 2LP United Kingdom,8.2636738056,1.54191987875,-0.865294052934,1214,Thistle Euston,London,51.5291423,-0.1372782
Carlos Place Westminster Borough London W1K 2AL United Kingdom,9.28888888889,1.14081753426,-2.66804403365,45,The Connaught,London,51.5101556,-0.1496314
Carrer de Arag 271 Eixample 08007 Barcelona Spain,9.15324232082,1.22358307738,-2.0066639938,293,Room Mate Anna,Barcelona,41.3929366,2.1653954
Carretera Vallvidrera Tibidabo 83 93 Horta Guinard 08035 Barcelona Spain,8.62340425532,1.72617010036,-1.6017751058,188,Gran Hotel La Florida,Barcelona,41.4253332,2.1211028
Caspe 103 Eixample 08013 Barcelona Spain,8.61193277311,1.23437389718,-1.13484245239,595,Ayre Hotel Caspe,Barcelona,41.3961021,2.1794688
Catherine Grove Greenwich Greenwich London SE10 8BB United Kingdom,8.77157569516,1.40159536831,-1.64738450055,971,Doubletree By Hilton London Greenwich,London,51.474469,-0.019428
Chassestraat 62 64 De Baarsjes 1057 JJ Amsterdam Netherlands,9.01438848921,1.08604862511,-1.7591439202,139,Chasse Hotel,Amsterdam,52.3696719,4.8614475
Chelsea Harbour Hammersmith and Fulham London SW10 0XG United Kingdom,8.56684881603,1.57800613848,-1.26249038602,549,The Chelsea Harbour Hotel,London,51.4756558,-0.1813888
Coburgbastei 4 01 Innere Stadt 1010 Vienna Austria,9.5125,0.732916548228,-1.81839730778,16,Palais Coburg Residenz,Vienna,48.2058584,16.3766545
Comte Borrell 208 Eixample 08029 Barcelona Spain,7.59047619048,1.74684700798,-0.679545228184,84,Zenit Borrell,Barcelona,41.3859873,2.1514021
Comte d Urgell 232 Eixample 08036 Barcelona Spain,8.74242424242,1.37335713828,-1.54079371281,198,U232 Hotel,Barcelona,41.3895237,2.1490307
Consell de Cent 498 500 Eixample 08013 Barcelona Spain,8.21226415094,1.53197842103,-0.97590287691,212,Eurostars Monumental,Barcelona,41.4006653,2.1787089
Consell de Cent 51 53 Sants Montju c 08014 Barcelona Spain,8.67605633803,1.26417800936,-1.47237002484,142,Pestana Arena Barcelona,Barcelona,41.376801,2.1460443
Coopers Row City of London London EC3N 2BQ United Kingdom,8.66584158416,1.52547321207,-1.4100638614,404,Grange City Hotel,London,51.5110114,-0.0771251
Coram Street Camden London WC1N 1HT United Kingdom,8.19375,1.51309578274,-0.835088949991,1216,Holiday Inn London Bloomsbury,London,51.5241248,-0.1258066
Corcega 255 Eixample 08036 Barcelona Spain,8.69936305732,1.3607358876,-1.4737575125,157,The Mirror Barcelona,Barcelona,41.3930406,2.1545393
Corso Buenos Aires 3 Milan City Center 20124 Milan Italy,8.5397260274,1.5339066884,-1.25385904191,511,Worldhotel Cristoforo Colombo,Milan,45.4758842,9.205791
Corso Buenos Aires 33 Central Station 20124 Milan Italy,7.572,1.82261149005,-0.608192758024,175,IH Hotels Milano Puccini,Milan,45.4794406,9.2096756
Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,8.52832369942,1.40888215187,-1.02097737747,173,Best Western Hotel City,Milan,45.4858877,9.2042827
Corso Concordia 1 Milan City Center 20129 Milan Italy,8.9731277533,1.32982479266,-2.00374046006,227,Ch teau Monfort Relais Ch teaux,Milan,45.4682358,9.2073799
Corso Di Porta Nuova 1 Milan City Center 20121 Milan Italy,9.4106557377,0.947184377057,-3.94948546967,122,Palazzo Parigi Hotel Grand Spa Milano,Milan,45.473348,9.1910733
Corso Europa 9 Milan City Center 20122 Milan Italy,7.60945945946,1.70414736996,-0.7937892702,222,Hotel Galileo,Milan,45.4642651,9.1960569
Corso Garibaldi 84 Milan City Center 20121 Milan Italy,8.24592274678,1.54386805232,-1.13708982591,233,Carlyle Brera Hotel,Milan,45.4769923,9.1844899
Corso Giacomo Matteotti 4 6 Milan City Center 20121 Milan Italy,7.65897435897,1.87178149177,-0.479641751402,195,Boscolo Milano Autograph Collection,Milan,45.46676,9.194293
Corso Magenta 19 Milan City Center 20123 Milan Italy,6.97960526316,1.92826102269,-0.268635179988,152,Mokinba Hotels King,Milan,45.4656023,9.1778675
Corso Sempione 69 Fiera Milano City 20149 Milan Italy,8.25194174757,1.61869297365,-0.99281877023,206,Qualys Hotel Nasco,Milan,45.4848809,9.1596461
Corso Sempione 91 Fiera Milano City 20149 Milan Italy,8.75381355932,1.33752163283,-1.5273274819,236,Enterprise Hotel Design Boutique,Milan,45.4867005,9.1575137
Corso di Porta Romana 48 Milan City Center 20122 Milan Italy,7.28578199052,1.8571321285,-0.472270713777,211,Hotel Lloyd,Milan,45.4580781,9.1924205
Corso di Porta Romana 64 Milan City Center 20122 Milan Italy,7.6248502994,1.69234608246,-0.648507401965,334,Hotel Romana Residence,Milan,45.4572218,9.1937008
Corso di Porta Vigentina 46 Milan City Center 20122 Milan Italy,7.65405405405,1.81660447887,-0.81895225726,74,Hotel Crivi s,Milan,45.4529643,9.1962217
Crist bal de Moura 138 Sant Mart 08019 Barcelona Spain,8.137,1.51341843306,-0.942983320093,100,Tryp Barcelona Condal Mar Hotel,Barcelona,41.4126508,2.2090895
D u i Mata 66 99 Les Corts 08029 Barcelona Spain,8.51468926554,1.50880334866,-1.20964359295,177,NH Collection Barcelona Constanza,Barcelona,41.3885274,2.1360471
Dam 9 Amsterdam City Center 1012 JS Amsterdam Netherlands,8.2765084473,1.70426056204,-1.04653478589,1243,NH Collection Amsterdam Grand Hotel Krasnapolsky,Amsterdam,52.3727067,4.8943658
Damrak 1 5 Amsterdam City Center 1012 LG Amsterdam Netherlands,8.12843691149,1.75696778826,-0.93296117828,1593,Park Plaza Victoria Amsterdam,Amsterdam,52.377278,4.897818
Damrak 93 94 Amsterdam City Center 1012 LP Amsterdam Netherlands,7.81647058824,1.66920220173,-0.588540979868,170,Hotel Amsterdam De Roode Leeuw,Amsterdam,52.373704,4.893591
Damrak 96 Amsterdam City Center 1012 LP Amsterdam Netherlands,8.61626506024,1.55303913179,-1.42993220717,830,Swiss tel Amsterdam,Amsterdam,52.3735266,4.8933041
Daungasse 1 6 7 08 Josefstadt 1080 Vienna Austria,7.625,1.52805165504,-0.520093300325,44,City Rooms,Vienna,48.2133296,16.3471399
De Boelelaan 2 Zuideramstel 1083 HJ Amsterdam Netherlands,8.02237762238,1.73966802965,-0.806806687893,286,Holiday Inn Amsterdam,Amsterdam,52.3351951,4.8885354
De Passage 90 Noord Holland Zuidoost 1101 AX Amsterdam Netherlands,9.00250648228,1.15729323084,-1.70044991514,1157,Jaz Amsterdam,Amsterdam,52.314371,4.9388064
Delflandlaan 15 Slotervaart 1062 EA Amsterdam Netherlands,8.75339966833,1.22468652121,-1.5204153846,1809,Best Western Premier Hotel Couture,Amsterdam,52.3511137,4.8411629
Dels Lledo 7 Ciutat Vella 08003 Barcelona Spain,9.46712328767,0.881308556013,-2.85034139798,146,Mercer Hotel Barcelona,Barcelona,41.3827,2.1791999
Desider Friedmann Platz 2 01 Innere Stadt 1010 Vienna Austria,8.90253164557,1.07393055731,-1.63542915478,79,Mercure Vienna First,Vienna,48.2114567,16.3738677
Diagonal Pere IV 272 Sant Mart 08005 Barcelona Spain,8.4,1.47427554144,-0.825712338223,44,Melia Barcelona Sky 4 Sup,Barcelona,41.4061636,2.2008956
Dijsselhofplantsoen 7 Oud Zuid 1077 BJ Amsterdam Netherlands,7.98659611993,1.79602925328,-1.02096784106,567,Bilderberg Garden Hotel,Amsterdam,52.3511447,4.8740764
Diputaci 195 Eixample 08011 Barcelona Spain,8.69541984733,1.32524961918,-1.35655699067,131,Ako Suites Hotel,Barcelona,41.3861153,2.1611899
Diputaci 257 Eixample 08007 Barcelona Spain,7.94181818182,1.68286147002,-0.846939008894,385,Eurostars Cristal Palace,Barcelona,41.3897945,2.1660575
Diputaci 262 264 Eixample 08007 Barcelona Spain,8.15436893204,1.66820184389,-1.0415298823,103,HCC St Moritz,Barcelona,41.3908486,2.1680745
Diputacion 250 Eixample 08007 Barcelona Spain,8.65982404692,1.43637573882,-1.32298022619,341,Petit Palace Museum,Barcelona,41.3888014,2.1653738
Distelkade 21 Amsterdam Noord 1031 XP Amsterdam Netherlands,8.3951048951,1.45429566086,-1.15651863977,143,NH Amsterdam Noord,Amsterdam,52.3923684,4.9110442
Doctor Carulla 25 Sarri St Gervasi 08017 Barcelona Spain,9.26338028169,1.26290361996,-3.36698953365,71,Primero Primera,Barcelona,41.4002812,2.1297427
Doctor Trueta 164 Sant Mart 08005 Barcelona Spain,7.72916666667,1.74613117767,-0.908311540052,120,Hotel 4 Barcelona,Barcelona,41.3959587,2.2008981
Donau City Stra e 7 22 Donaustadt 1220 Vienna Austria,8.3369261477,1.67130300441,-1.25128466033,501,Melia Vienna,Vienna,48.231911,16.4129493
Dorotheergasse 3 01 Innere Stadt 1010 Vienna Austria,8.78421052632,1.24464011555,-1.37298004689,114,Graben Hotel,Vienna,48.2078955,16.3701084
Duc De Medinaceli 8 Ciutat Vella 08002 Barcelona Spain,7.72804878049,1.97035275342,-0.746662120299,82,Medinaceli,Barcelona,41.3781685,2.1786627
Eerste Constantijn Huygensstraat 10A Oud West 1054 BR Amsterdam Netherlands,7.58602409639,1.8063755446,-0.622703835407,415,Grand Hotel Downtown,Amsterdam,52.36513,4.8729422
